id,y_2011,y_2013,y_2015,y_2016,y_2018,y_2020,y_2021,y_2022,y_2023
194,0.0,0.0,0.0,0.0,,,,,
195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
196,3.0,1.0,7.0,5.0,3.0,3.0,1.0,1.0,3.0
197,16.0,37.0,14.0,10.0,11.0,8.0,3.0,2.0,10.0
198,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0
199,17.0,42.0,60.0,73.0,27.0,18.0,107.0,66.0,82.0
200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
201,1.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0
202,13.0,20.0,16.0,8.0,5.0,9.0,3.0,6.0,8.0
203,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
204,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
207,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0
208,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
209,2.0,5.0,4.0,10.0,1.0,0.0,4.0,2.0,1.0
210,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
211,2.0,2.0,0.0,2.0,4.0,1.0,1.0,3.0,3.0
212,5.0,5.0,4.0,3.0,3.0,3.0,12.0,1.0,2.0
213,1.0,1.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0
215,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
217,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0
218,0.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0
219,1.0,2.0,8.0,1.0,1.0,1.0,3.0,2.0,7.0
220,0.0,3.0,6.0,3.0,,,,,
221,0.0,5.0,2.0,4.0,7.0,0.0,4.0,8.0,8.0
222,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
223,8.0,16.0,11.0,11.0,3.0,2.0,5.0,1.0,1.0
224,2.0,1.0,0.0,2.0,9.0,2.0,2.0,1.0,3.0
225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0
227,0.0,6.0,8.0,7.0,1.0,2.0,2.0,2.0,2.0
228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
229,5.0,16.0,6.0,7.0,6.0,3.0,3.0,1.0,3.0
230,8.0,19.0,8.0,12.0,4.0,7.0,10.0,3.0,4.0
231,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
232,0.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0
233,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,10.0
234,3.0,5.0,10.0,13.0,9.0,7.0,4.0,2.0,4.0
235,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
236,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
237,2.0,14.0,11.0,9.0,1.0,6.0,5.0,7.0,9.0
238,4.0,9.0,12.0,10.0,8.0,3.0,3.0,1.0,2.0
240,11.0,10.0,7.0,8.0,3.0,5.0,5.0,3.0,3.0
241,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
242,0.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0
243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2.0,2.0,3.0,2.0,0.0,1.0,0.0,6.0,5.0
245,2.0,3.0,2.0,11.0,2.0,2.0,0.0,6.0,9.0
246,6.0,8.0,18.0,16.0,3.0,5.0,8.0,11.0,15.0
247,5.0,10.0,4.0,7.0,3.0,2.0,5.0,11.0,14.0
248,4.0,12.0,15.0,16.0,7.0,9.0,14.0,15.0,17.0
249,16.0,10.0,7.0,7.0,12.0,5.0,4.0,2.0,2.0
250,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
251,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0
252,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
253,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
254,0.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0
255,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
256,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
